2022-07-23 21:54:52.569 INFO  22564 --- [main] com.al_tair.storage.StorageApplication - Starting StorageApplication on LAPTOP-EINLAL7G with PID 22564 (E:\Java\javaBigProject\StorageProject\storage\target\classes started by Ushop in E:\Java\javaBigProject\StorageProject\storage)
2022-07-23 21:57:08.633 ERROR 22564 --- [http-nio-9998-exec-7] com.al_tair.storage.controller.UserController - 解码异常
2022-07-23 22:34:05.010 INFO  12008 --- [main] com.al_tair.storage.StorageApplication - Starting StorageApplication on LAPTOP-EINLAL7G with PID 12008 (E:\Java\javaBigProject\StorageProject\storage\target\classes started by Ushop in E:\Java\javaBigProject\StorageProject\storage)
2022-07-23 22:34:05.013 INFO  12008 --- [main] com.al_tair.storage.StorageApplication - No active profile set, falling back to default profiles: default
2022-07-23 22:34:05.838 INFO  12008 --- [main] o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-07-23 22:34:05.839 INFO  12008 --- [main] o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2022-07-23 22:34:05.860 INFO  12008 --- [main] o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15ms. Found 0 JDBC repository interfaces.
2022-07-23 22:34:05.867 INFO  12008 --- [main] o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-07-23 22:34:05.867 INFO  12008 --- [main] o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-07-23 22:34:05.875 INFO  12008 --- [main] o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 4ms. Found 0 JPA repository interfaces.
2022-07-23 22:34:06.350 INFO  12008 --- [main] o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9998 (http)
2022-07-23 22:34:06.359 INFO  12008 --- [main] org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9998"]
2022-07-23 22:34:06.359 INFO  12008 --- [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-07-23 22:34:06.360 INFO  12008 --- [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2022-07-23 22:34:06.361 INFO  12008 --- [main] org.apache.catalina.core.AprLifecycleListener - An older version [1.2.16] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.23]
2022-07-23 22:34:06.361 INFO  12008 --- [main] org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.16] using APR version [1.6.3].
2022-07-23 22:34:06.361 INFO  12008 --- [main] org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
